#{"t_start": 1673361826.7080061, "env_id": "WurtzExtract-v1"}
r,l,t
0.333333,1,38.570573
0.333333,1,38.572527
0.333333,1,38.574564
0.333333,1,38.576463
0.333333,1,38.578355
0.333333,1,38.58029
0.333333,1,38.582214
0.333333,1,38.584075
0.333333,1,38.586169
0.333333,1,38.58803
0.333333,1,38.589967
0.333333,1,38.591953
0.333333,1,38.593888
0.333333,1,38.595828
0.333333,1,38.597899
0.333333,1,38.599839
0.333333,1,38.601821
0.333333,1,38.603729
0.333333,1,38.60566
0.333333,1,38.60756
0.333333,1,38.609674
0.333333,1,38.611625
0.333333,1,38.613637
0.333333,1,38.615562
0.333333,1,38.617511
0.333333,1,38.61943
0.333333,1,38.62158
0.333333,1,38.623496
0.333333,1,38.625398
0.333333,1,38.627348
0.333333,1,38.629254
0.333333,1,38.631167
0.333333,1,38.654414
0.333333,1,38.656687
0.333333,1,38.658692
0.333333,1,38.660648
0.333333,1,38.662672
0.333333,1,38.664644
0.333333,1,38.666779
0.333333,1,38.668677
0.333333,1,38.670573
0.333333,1,38.672504
0.333333,1,38.674457
0.333333,1,38.676337
0.333333,1,38.679125
0.333333,1,38.681105
0.333333,1,38.683117
0.333333,1,38.68508
0.333333,1,38.686992
0.333333,1,38.688916
0.333333,1,38.691061
0.333333,1,38.693
0.333333,1,38.694942
0.333333,1,38.696917
0.333333,1,38.698939
0.333333,1,38.700919
0.333333,1,38.703031
0.333333,1,38.704971
0.333333,1,38.706933
0.333333,1,38.708851
0.333333,1,38.710829
0.333333,1,38.712768
0.333333,1,38.714821
0.333333,1,38.716695
0.333333,1,38.718578
0.333333,1,38.720475
0.333333,1,38.722386
0.333333,1,38.724292
0.333333,1,38.726403
0.333333,1,38.728315
0.333333,1,38.730263
0.333333,1,38.73212
0.333333,1,38.734004
0.333333,1,38.735938
0.333333,1,38.738105
0.333333,1,38.740018
0.333333,1,38.742017
0.333333,1,38.744008
0.333333,1,38.746006
0.333333,1,38.747951
0.333333,1,38.750068
0.333333,1,38.751983
0.333333,1,38.753962
0.333333,1,38.755928
0.333333,1,38.757934
0.333333,1,38.759867
0.333333,1,38.761951
0.333333,1,38.76395
0.333333,1,38.765925
0.333333,1,38.767916
0.333333,1,38.769914
0.333333,1,38.77192
0.166667,2,38.783845
0.333333,1,38.785829
0.333333,1,38.787765
0.333333,1,38.789678
0.333333,1,38.791611
0.333333,1,38.793653
0.333333,1,38.795722
0.333333,1,38.797688
0.333333,1,38.799661
0.333333,1,38.801505
0.333333,1,38.803403
0.333333,1,38.805253
0.333333,1,38.807268
0.333333,1,38.809128
0.333333,1,38.811016
0.333333,1,38.812896
0.333333,1,38.81483
0.333333,1,38.816783
0.333333,1,38.818851
0.333333,1,38.820727
0.333333,1,38.822822
0.333333,1,38.824784
0.333333,1,38.826792
0.333333,1,38.828701
0.333333,1,38.831277
0.333333,1,38.833199
0.333333,1,38.835153
0.333333,1,38.837074
0.333333,1,38.839065
0.333333,1,38.841026
0.333333,1,38.843099
0.333333,1,38.844996
0.333333,1,38.846961
0.333333,1,38.848869
0.333333,1,38.85077
0.333333,1,38.852656
0.333333,1,38.854742
0.333333,1,38.85669
0.333333,1,38.858659
0.333333,1,38.860619
0.333333,1,38.862607
0.333333,1,38.864531
0.333333,1,38.866661
0.333333,1,38.868629
0.333333,1,38.870536
0.333333,1,38.872514
0.333333,1,38.874473
0.333333,1,38.876457
0.333333,1,38.878587
0.333333,1,38.880517
0.333333,1,38.882577
0.333333,1,38.884504
0.333333,1,38.886565
0.333333,1,38.888576
0.333333,1,38.890676
0.333333,1,38.892621
0.333333,1,38.8946
0.333333,1,38.896561
0.333333,1,38.898538
0.333333,1,38.900484
0.333333,1,38.902582
0.333333,1,38.904514
0.333333,1,38.90651
0.333333,1,38.908441
0.333333,1,38.910405
0.333333,1,38.91237
0.333333,1,38.91454
0.333333,1,38.937409
0.333333,1,38.939755
0.333333,1,38.941726
0.333333,1,38.943624
0.333333,1,38.94553
0.333333,1,38.947438
0.333333,1,38.949544
0.333333,1,38.951484
0.333333,1,38.953377
0.333333,1,38.955307
0.333333,1,38.957289
0.333333,1,38.959229
0.333333,1,38.961277
0.333333,1,38.963202
0.333333,1,38.965142
0.333333,2,38.972867
0.333333,1,38.974923
0.333333,1,38.976848
0.333333,1,38.979009
0.333333,1,38.980934
0.333333,1,38.982848
0.333333,1,38.98476
0.333333,1,38.986733
0.333333,1,38.995545
0.333333,1,38.997802
0.333333,1,38.999814
0.333333,1,39.001716
0.333333,1,39.003722
0.333333,1,39.005694
0.333333,1,39.00767
0.333333,1,39.010494
0.333333,1,39.012369
0.333333,1,39.014354
0.333333,1,39.016299
0.333333,1,39.018304
0.333333,1,39.020162
0.333333,1,39.022312
0.333333,1,39.024172
0.333333,1,39.026077
0.333333,1,39.028072
0.333333,1,39.030045
0.333333,1,39.031911
0.333333,1,39.034001
0.333333,1,39.035909
0.333333,1,39.037874
0.333333,1,39.039785
0.333333,1,39.041657
0.333333,1,39.043667
0.333333,1,39.045841
0.333333,1,39.047807
0.333333,1,39.049772
0.333333,1,39.051712
0.333333,1,39.053725
0.333333,1,39.055704
0.333333,1,39.057801
0.333333,1,39.059745
0.333333,1,39.061716
0.333333,1,39.063663
0.333333,1,39.065644
0.333333,1,39.067632
0.333333,1,39.069683
0.333333,1,39.071557
0.333333,1,39.073539
0.333333,1,39.075517
0.333333,1,39.077577
0.333333,1,39.079591
0.333333,1,39.081623
0.333333,1,39.083507
0.333333,1,39.085477
0.333333,1,39.08746
0.333333,1,39.089412
0.333333,1,39.091422
0.333333,1,39.093566
0.333333,1,39.095575
0.333333,1,39.097455
0.333333,1,39.099416
0.333333,1,39.101459
0.333333,1,39.103443
0.333333,1,39.105486
0.333333,1,39.107431
0.333333,1,39.109366
0.333333,1,39.111322
0.333333,1,39.113286
0.333333,1,39.115363
0.333333,1,39.117492
0.333333,1,39.119414
0.333333,1,39.121334
0.333333,1,39.123318
0.333333,1,39.125307
0.333333,1,39.127263
0.333333,1,39.129343
0.333333,1,39.131331
0.333333,1,39.133295
0.333333,1,39.135273
0.333333,1,39.137238
0.333333,1,39.139246
0.333333,1,39.141287
0.333333,1,39.143231
0.333333,1,39.145117
0.333333,1,39.147041
0.333333,1,39.148918
0.333333,1,39.150892
0.333333,1,39.153651
0.333333,1,39.155562
0.333333,1,39.157429
0.333333,1,39.159397
0.333333,1,39.161356
0.333333,1,39.163221
0.333333,1,39.165219
0.333333,1,39.167216
0.333333,1,39.169163
0.333333,1,39.171049
0.333333,1,39.17293
0.333333,1,39.174881
0.333333,1,39.176905
0.333333,1,39.178932
0.333333,1,39.18087
0.333333,1,39.18285
0.333333,1,39.184704
0.333333,1,39.186639
0.333333,1,39.18864
0.333333,1,39.190577
0.333333,1,39.192558
0.333333,1,39.19454
0.333333,1,39.196428
0.333333,1,39.198397
0.333333,1,39.200484
0.333333,1,39.22371
0.333333,1,39.22604
0.333333,1,39.227948
0.333333,1,39.229876
0.333333,1,39.231804
0.333333,1,39.233769
0.333333,1,39.235896
0.333333,1,39.237897
0.333333,1,39.239921
0.333333,1,39.241854
0.333333,1,39.243732
0.333333,1,39.245619
0.333333,1,39.247703
0.333333,1,39.249595
0.333333,1,39.251501
0.333333,1,39.253443
0.333333,1,39.25539
0.333333,1,39.257294
0.333333,1,39.25939
0.333333,1,39.261345
0.333333,1,39.26333
0.333333,1,39.265202
0.333333,1,39.267103
0.333333,1,39.268979
0.333333,1,39.271109
0.333333,1,39.273049
0.333333,1,39.275084
0.333333,1,39.276936
0.333333,1,39.278801
0.333333,1,39.280645
0.333333,1,39.282683
0.333333,1,39.284526
0.333333,1,39.286409
0.333333,1,39.288315
0.333333,1,39.29028
0.333333,1,39.292222
0.333333,1,39.294345
0.333333,1,39.296282
0.333333,1,39.298299
0.333333,1,39.300189
0.333333,1,39.302106
0.333333,1,39.303946
0.333333,1,39.306107
0.333333,1,39.307995
0.333333,1,39.309883
0.333333,1,39.31174
0.333333,1,39.313696
0.333333,1,39.315701
0.333333,1,39.318486
0.333333,1,39.320403
0.333333,1,39.322274
0.333333,1,39.324152
0.333333,1,39.326066
0.333333,1,39.327946
0.333333,1,39.330001
0.333333,1,39.331869
0.333333,1,39.333784
0.333333,1,39.335721
0.333333,1,39.337628
0.333333,1,39.339575
0.333333,1,39.341657
0.333333,1,39.34351
0.333333,1,39.345429
0.333333,1,39.347411
0.333333,1,39.349363
0.333333,1,39.351324
0.333333,1,39.353351
0.333333,1,39.35529
0.333333,1,39.357266
0.333333,1,39.359216
0.333333,1,39.36112
0.333333,1,39.36311
0.333333,1,39.365222
0.333333,1,39.367172
0.333333,1,39.369072
0.333333,1,39.370987
0.333333,1,39.372844
0.333333,1,39.374828
0.333333,1,39.376834
0.333333,1,39.378723
0.333333,1,39.380625
0.333333,1,39.382591
0.333333,1,39.384531
0.333333,1,39.386436
0.333333,1,39.388417
0.333333,1,39.390326
0.333333,1,39.392191
0.333333,1,39.394123
0.333333,1,39.395988
0.333333,1,39.397873
0.333333,1,39.399919
0.333333,1,39.401858
0.333333,1,39.403722
0.333333,1,39.405701
0.333333,1,39.407604
0.333333,1,39.409505
0.333333,1,39.411613
0.333333,1,39.413547
0.333333,1,39.415521
0.333333,1,39.417447
0.333333,1,39.419439
0.333333,1,39.421338
0.333333,1,39.423466
0.333333,1,39.42534
0.333333,1,39.427296
0.333333,1,39.429249
0.333333,1,39.431205
0.333333,1,39.433136
0.333333,1,39.435235
0.333333,1,39.437179
0.333333,1,39.439103
0.333333,1,39.440999
0.333333,1,39.442927
0.333333,1,39.444854
0.333333,1,39.447016
0.333333,1,39.448935
0.333333,1,39.450887
0.333333,1,39.452823
0.333333,1,39.454808
0.333333,1,39.456924
0.333333,1,39.459677
0.333333,1,39.461533
0.333333,1,39.463483
0.333333,1,39.465409
0.333333,1,39.467345
0.333333,1,39.469311
0.333333,1,39.471387
0.333333,1,39.473298
0.333333,1,39.496692
0.333333,1,39.498996
0.333333,1,39.500928
0.333333,1,39.503025
0.333333,1,39.505033
0.333333,1,39.507161
0.333333,1,39.509058
0.333333,1,39.511141
0.333333,1,39.513012
0.333333,1,39.514919
0.333333,1,39.516868
0.333333,1,39.518995
0.333333,1,39.520954
0.333333,1,39.522983
0.333333,1,39.525023
0.333333,1,39.527071
0.333333,1,39.529054
0.333333,1,39.531331
0.333333,1,39.533296
0.333333,1,39.535361
0.333333,1,39.537276
0.333333,1,39.539273
0.333333,1,39.541162
0.333333,1,39.543252
0.333333,1,39.545226
0.333333,1,39.547242
0.333333,1,39.549114
0.333333,1,39.551069
0.333333,1,39.553078
0.333333,1,39.555228
0.333333,1,39.557241
0.333333,1,39.559165
0.333333,1,39.561167
0.333333,1,39.563046
0.333333,1,39.564997
0.333333,1,39.567147
0.333333,1,39.569024
0.333333,1,39.571018
0.333333,1,39.57297
0.333333,1,39.574916
0.333333,1,39.576791
0.333333,1,39.578946
0.333333,1,39.580861
0.333333,1,39.582789
0.333333,1,39.584676
0.333333,1,39.586655
0.333333,1,39.588536
0.333333,1,39.590658
0.333333,1,39.59252
0.333333,1,39.594465
0.333333,1,39.596414
0.333333,1,39.598354
0.333333,1,39.600284
0.333333,1,39.602473
0.333333,1,39.604423
0.333333,1,39.606424
0.333333,1,39.608367
0.333333,1,39.610365
0.333333,1,39.612393
0.333333,1,39.614529
0.333333,1,39.616544
0.333333,1,39.618675
0.333333,1,39.620578
0.333333,1,39.622556
0.333333,1,39.624548
0.333333,1,39.627373
0.333333,1,39.629277
0.333333,1,39.63134
0.333333,1,39.633333
0.333333,1,39.635386
0.333333,1,39.637341
0.333333,1,39.639521
0.333333,1,39.641433
0.333333,1,39.643483
0.333333,1,39.645499
0.333333,1,39.647535
0.333333,1,39.649651
0.333333,1,39.651794
0.333333,1,39.653728
0.333333,1,39.655655
0.333333,1,39.657517
0.333333,1,39.659516
0.333333,1,39.661445
0.333333,1,39.663604
0.333333,1,39.665523
0.333333,1,39.667451
0.333333,1,39.669389
0.333333,1,39.671374
0.333333,1,39.673365
0.333333,1,39.675516
0.333333,1,39.677476
0.333333,1,39.679485
0.333333,1,39.681465
0.333333,1,39.683509
0.333333,1,39.685464
0.333333,1,39.68762
0.333333,1,39.689628
0.333333,1,39.691595
0.333333,1,39.693495
0.333333,1,39.695418
0.333333,1,39.697358
0.333333,1,39.699493
0.333333,1,39.701428
0.333333,1,39.703364
0.333333,1,39.705212
0.333333,1,39.707139
0.333333,1,39.709134
0.333333,1,39.711277
0.333333,1,39.713355
0.333333,1,39.715376
0.333333,1,39.717329
0.333333,1,39.719314
0.333333,1,39.721301
0.333333,1,39.723484
0.333333,1,39.725482
0.333333,1,39.727566
0.333333,1,39.729469
0.333333,1,39.731397
0.333333,1,39.733397
0.333333,1,39.735509
0.333333,1,39.737501
0.333333,1,39.739462
0.333333,1,39.741492
0.333333,1,39.743541
0.333333,1,39.745528
0.333333,1,39.747684
0.333333,1,39.749519
0.333333,1,39.75144
0.333333,1,39.775048
0.333333,1,39.777317
0.333333,1,39.779245
0.333333,1,39.781114
0.333333,1,39.78326
0.333333,1,39.785149
0.333333,1,39.787056
0.333333,1,39.788941
0.333333,1,39.790898
0.333333,1,39.792812
0.333333,1,39.795601
0.333333,1,39.797478
0.333333,1,39.799459
0.333333,1,39.801395
0.333333,1,39.803312
0.333333,1,39.805261
0.333333,1,39.807358
0.333333,1,39.80927
0.333333,1,39.811239
0.333333,1,39.813132
0.333333,1,39.815053
0.333333,1,39.81704
0.333333,1,39.819149
0.333333,1,39.821082
0.333333,1,39.823049
0.333333,1,39.824956
0.333333,1,39.826995
0.333333,1,39.828857
0.333333,1,39.830939
0.333333,1,39.832911
0.333333,1,39.8349
0.333333,1,39.836885
0.333333,1,39.838988
0.333333,1,39.840979
0.333333,1,39.843104
0.333333,1,39.844977
0.333333,1,39.846991
0.333333,1,39.848868
0.333333,1,39.850777
0.333333,1,39.85267
0.333333,1,39.854736
0.333333,1,39.856589
0.333333,1,39.858573
0.333333,1,39.860501
0.333333,1,39.862441
0.333333,1,39.864341
0.333333,1,39.866448
0.333333,1,39.86832
0.333333,1,39.870281
0.333333,1,39.872146
0.333333,1,39.874093
0.333333,1,39.876021
0.333333,1,39.87813
0.333333,1,39.879988
0.333333,1,39.881926
0.333333,1,39.883817
0.333333,1,39.885782
0.333333,1,39.887769
0.333333,1,39.889834
0.333333,1,39.891788
0.333333,1,39.893842
0.333333,1,39.895861
0.333333,1,39.897802
0.333333,1,39.899681
0.333333,1,39.901729
0.333333,1,39.903584
0.333333,1,39.905602
0.333333,1,39.907552
0.333333,1,39.909508
0.333333,1,39.911558
0.333333,1,39.913669
0.333333,1,39.915592
0.333333,1,39.917612
0.333333,1,39.91961
0.333333,1,39.921615
0.333333,1,39.923621
0.333333,1,39.925714
0.333333,1,39.927733
0.333333,1,39.929651
0.333333,1,39.93155
0.333333,1,39.933523
0.333333,1,39.935521
0.333333,1,39.938214
0.333333,1,39.940146
0.333333,1,39.942083
0.333333,1,39.944014
0.333333,1,39.945894
0.333333,1,39.947902
0.333333,1,39.95002
0.333333,1,39.952002
0.333333,1,39.953971
0.333333,1,39.955829
0.333333,1,39.957835
0.333333,1,39.959816
0.333333,1,39.961869
0.333333,1,39.963798
0.333333,1,39.965815
0.333333,1,39.967762
0.333333,1,39.969672
0.333333,1,39.971522
0.333333,1,39.973515
0.333333,1,39.975459
0.333333,1,39.977459
0.333333,1,39.979443
0.333333,1,39.981359
0.333333,1,39.983306
0.333333,1,39.985378
0.333333,1,39.987305
0.333333,1,39.989232
0.333333,1,39.991179
0.333333,1,39.993047
0.333333,1,39.99499
0.333333,1,39.997078
0.333333,1,39.998949
0.333333,1,40.000853
0.333333,1,40.00278
0.333333,1,40.004691
0.333333,1,40.00664
0.333333,1,40.008685
0.333333,1,40.010618
0.333333,1,40.012521
0.333333,1,40.014465
0.333333,1,40.016385
0.333333,1,40.018266
0.333333,1,40.020363
0.333333,1,40.022299
0.333333,1,40.024135
0.333333,1,40.02612
0.333333,1,40.04888
0.333333,1,40.051322
0.333333,1,40.053327
0.333333,1,40.055558
0.333333,1,40.057562
0.333333,1,40.059586
0.333333,1,40.061558
0.333333,1,40.063592
0.333333,1,40.065589
0.333333,1,40.067702
0.333333,1,40.069763
0.333333,1,40.071715
0.333333,1,40.073656
0.333333,1,40.075683
0.333333,1,40.077683
0.333333,1,40.079826
0.333333,1,40.081766
0.333333,1,40.083923
0.333333,1,40.085984
0.333333,1,40.088076
0.333333,1,40.090059
0.333333,1,40.092282
0.333333,1,40.094369
0.333333,1,40.096274
0.333333,1,40.098214
0.333333,1,40.100196
0.333333,1,40.102094
0.333333,1,40.105279
0.333333,1,40.107389
0.333333,1,40.109372
0.333333,1,40.111387
0.333333,1,40.113356
0.333333,1,40.115296
0.333333,1,40.117445
0.333333,1,40.119528
0.333333,1,40.121492
0.333333,1,40.123491
0.333333,1,40.125486
0.333333,1,40.127456
0.333333,1,40.129461
0.333333,1,40.131462
0.333333,1,40.133449
0.333333,1,40.13553
0.333333,1,40.137525
0.333333,1,40.139489
0.333333,1,40.141662
0.333333,1,40.143587
0.333333,1,40.145536
0.333333,1,40.147467
0.333333,1,40.149425
0.333333,1,40.151382
0.333333,1,40.153434
0.333333,1,40.155414
0.333333,1,40.157401
0.333333,1,40.159416
0.333333,1,40.16131
0.333333,1,40.163248
0.333333,1,40.165381
0.333333,1,40.167365
0.333333,1,40.169311
0.333333,1,40.171288
0.333333,1,40.173215
0.333333,1,40.175195
0.333333,1,40.177309
0.333333,1,40.179275
0.333333,1,40.18125
0.333333,1,40.183239
0.333333,1,40.185163
0.333333,1,40.187136
0.333333,1,40.189176
0.333333,1,40.191084
0.333333,1,40.192966
0.333333,1,40.194887
0.333333,1,40.196793
0.333333,1,40.198703
0.333333,1,40.200763
0.333333,1,40.202657
0.333333,1,40.204547
0.333333,1,40.206454
0.333333,1,40.208345
0.333333,1,40.210249
0.333333,1,40.212381
0.333333,1,40.214336
0.333333,1,40.216307
0.333333,1,40.218328
0.333333,1,40.22029
0.333333,1,40.222178
0.333333,1,40.224261
0.333333,1,40.226177
0.333333,1,40.228131
0.333333,1,40.230062
0.333333,1,40.231997
0.333333,1,40.233937
0.333333,1,40.236068
0.333333,1,40.238047
0.333333,1,40.239953
0.333333,1,40.241859
0.333333,1,40.243872
0.333333,1,40.245842
0.333333,1,40.248542
0.333333,1,40.2506
0.333333,1,40.252576
0.333333,1,40.254595
0.333333,1,40.256579
0.333333,1,40.258599
0.333333,1,40.260678
0.333333,1,40.262665
0.333333,1,40.264683
0.333333,1,40.266763
0.333333,1,40.26872
0.333333,1,40.270719
0.333333,1,40.27283
0.333333,1,40.27484
0.333333,1,40.276788
0.333333,1,40.278768
0.333333,1,40.280734
0.333333,1,40.282722
0.333333,1,40.284846
0.333333,1,40.286854
0.333333,1,40.28876
0.333333,1,40.290721
0.333333,1,40.292688
0.333333,1,40.294688
0.333333,1,40.29679
0.333333,1,40.298759
0.333333,1,40.300682
0.333333,1,40.302672
0.333333,1,40.304621
0.333333,1,40.32781
0.333333,1,40.330163
0.333333,1,40.332401
0.333333,1,40.334429
0.333333,1,40.336417
0.333333,1,40.338461
0.333333,1,40.340439
0.333333,1,40.342443
0.333333,1,40.344601
0.333333,1,40.346582
0.333333,1,40.348549
0.333333,1,40.350535
0.333333,1,40.352511
0.333333,1,40.354583
0.333333,1,40.356788
0.333333,1,40.358855
0.333333,1,40.360836
0.333333,1,40.362851
0.333333,1,40.364799
0.333333,1,40.366814
0.333333,1,40.368968
0.333333,1,40.37098
0.333333,1,40.372946
0.333333,1,40.374882
0.333333,1,40.376781
0.333333,1,40.378826
0.333333,1,40.380891
0.333333,1,40.382846
0.333333,1,40.384821
0.333333,1,40.386791
0.333333,1,40.388693
0.333333,1,40.390696
0.333333,1,40.392806
0.333333,1,40.394824
0.333333,1,40.396787
0.333333,1,40.398776
0.333333,1,40.400713
0.333333,1,40.402719
0.333333,1,40.404854
0.333333,1,40.406831
0.333333,1,40.408801
0.333333,1,40.41079
0.333333,1,40.412825
0.333333,1,40.414923
0.333333,1,40.417679
0.333333,1,40.419681
0.333333,1,40.421676
0.333333,1,40.423642
0.333333,1,40.425593
0.333333,1,40.427537
0.333333,1,40.429647
0.333333,1,40.431593
0.333333,1,40.433517
0.333333,1,40.43548
0.333333,1,40.437502
0.333333,1,40.439421
0.333333,1,40.441521
0.333333,1,40.443564
0.333333,1,40.44554
0.333333,1,40.447539
0.333333,1,40.449526
0.333333,1,40.451544
0.333333,1,40.45365
0.333333,1,40.455605
0.333333,1,40.457592
0.333333,1,40.45951
0.333333,1,40.461423
0.333333,1,40.463422
0.333333,1,40.465448
0.333333,1,40.467382
0.333333,1,40.469301
0.333333,1,40.471296
0.333333,1,40.473242
0.333333,1,40.475249
0.333333,1,40.477295
0.333333,1,40.479214
0.333333,1,40.481151
0.333333,1,40.483119
0.333333,1,40.485049
0.333333,1,40.48705
0.333333,1,40.489067
0.333333,1,40.491049
0.333333,1,40.492985
0.333333,1,40.494964
0.333333,1,40.496922
0.333333,1,40.498924
0.333333,1,40.501068
0.333333,1,40.503024
0.333333,1,40.504914
0.333333,1,40.506952
0.333333,1,40.508832
0.333333,1,40.510876
0.333333,1,40.513056
0.333333,1,40.515115
0.333333,1,40.517081
0.333333,1,40.519211
0.333333,1,40.521169
0.333333,1,40.523245
0.333333,1,40.525295
0.333333,1,40.527356
0.333333,1,40.529336
0.333333,1,40.531381
0.333333,1,40.533405
0.333333,1,40.535309
0.333333,1,40.537395
0.333333,1,40.539298
0.333333,1,40.54118
0.333333,1,40.543147
0.333333,1,40.545016
0.333333,1,40.546929
0.333333,1,40.548987
0.333333,1,40.55093
0.333333,1,40.552817
0.333333,1,40.554816
0.333333,1,40.556795
0.333333,1,40.558742
0.333333,1,40.561369
0.333333,1,40.563336
0.333333,1,40.565228
0.333333,1,40.567214
0.333333,1,40.569128
0.333333,1,40.571131
0.333333,1,40.573172
0.333333,1,40.575213
0.333333,1,40.577042
0.333333,1,40.579017
0.333333,1,40.580914
0.333333,1,40.582858
0.333333,1,40.606676
0.333333,1,40.608967
0.333333,1,40.610897
0.333333,1,40.612866
0.333333,1,40.614888
0.333333,1,40.616947
0.333333,1,40.619155
0.333333,1,40.621016
0.333333,1,40.622975
0.333333,1,40.624925
0.333333,1,40.626948
0.333333,1,40.628858
0.333333,1,40.631024
0.333333,1,40.632967
0.333333,1,40.634969
0.333333,1,40.636877
0.333333,1,40.638818
0.333333,1,40.640648
0.333333,1,40.642684
0.333333,1,40.644577
0.333333,1,40.646436
0.333333,1,40.648363
0.333333,1,40.650385
0.333333,1,40.652345
0.333333,1,40.654562
0.333333,1,40.656471
0.333333,1,40.658472
0.333333,1,40.660429
0.333333,1,40.662389
0.333333,1,40.664339
0.333333,1,40.666513
0.333333,1,40.668538
0.333333,1,40.670543
0.333333,1,40.672616
0.333333,1,40.674582
0.333333,1,40.676502
0.333333,1,40.678608
0.333333,1,40.680552
0.333333,1,40.682615
0.333333,1,40.684511
0.333333,1,40.686584
0.333333,1,40.688549
0.333333,1,40.690702
0.333333,1,40.692663
0.333333,1,40.694635
0.333333,1,40.696551
0.333333,1,40.698595
0.333333,1,40.700489
0.333333,1,40.702619
0.333333,1,40.704479
0.333333,1,40.706396
0.333333,1,40.708288
0.333333,1,40.710252
0.333333,1,40.71209
0.333333,1,40.71412
0.333333,1,40.715946
0.333333,1,40.717879
0.333333,1,40.719781
0.333333,1,40.721737
0.333333,1,40.723684
0.333333,1,40.726466
0.333333,1,40.72846
0.333333,1,40.730526
0.333333,1,40.732461
0.333333,1,40.734456
0.333333,1,40.736397
0.333333,1,40.738563
0.333333,1,40.740504
0.333333,1,40.74257
0.333333,1,40.744548
0.333333,1,40.746592
0.333333,1,40.748571
0.333333,1,40.750633
0.333333,1,40.752624
0.333333,1,40.754604
0.333333,1,40.756504
0.333333,1,40.758603
0.333333,1,40.760541
0.333333,1,40.762599
0.333333,1,40.764474
0.333333,1,40.766346
0.333333,1,40.76826
0.333333,1,40.770212
0.333333,1,40.772109
0.333333,1,40.774222
0.333333,1,40.776034
0.333333,1,40.777978
0.333333,1,40.779821
0.333333,1,40.781693
0.333333,1,40.783536
0.333333,1,40.785629
0.333333,1,40.787483
0.333333,1,40.789371
0.333333,1,40.791428
0.333333,1,40.793379
0.333333,1,40.795384
0.333333,1,40.797499
0.333333,1,40.799538
0.333333,1,40.801471
0.333333,1,40.803442
0.333333,1,40.805369
0.333333,1,40.80731
0.333333,1,40.809398
0.333333,1,40.811433
0.333333,1,40.813367
0.333333,1,40.815289
0.333333,1,40.817234
0.333333,1,40.819241
0.333333,1,40.821352
0.333333,1,40.823343
0.333333,1,40.825305
0.333333,1,40.827268
0.333333,1,40.829292
0.333333,1,40.831353
0.333333,1,40.833532
0.333333,1,40.835577
0.333333,1,40.837626
0.333333,1,40.839549
0.333333,1,40.841476
0.333333,1,40.843462
0.333333,1,40.845601
0.333333,1,40.847538
0.333333,1,40.849482
0.333333,1,40.851434
0.333333,1,40.85336
0.333333,1,40.855382
0.333333,1,40.857508
0.333333,1,40.859435
0.333333,1,40.88273
0.333333,1,40.885071
0.333333,1,40.887165
0.333333,1,40.88922
0.333333,1,40.891249
0.333333,1,40.894103
0.333333,1,40.896055
0.333333,1,40.898027
0.333333,1,40.899893
0.333333,1,40.901817
0.333333,1,40.90369
0.333333,1,40.905763
0.333333,1,40.907707
0.333333,1,40.909645
0.333333,1,40.911571
0.333333,1,40.913561
0.333333,1,40.915497
0.333333,1,40.91758
0.333333,1,40.919526
0.333333,1,40.921459
0.333333,1,40.923394
0.333333,1,40.925329
0.333333,1,40.927238
0.333333,1,40.929266
0.333333,1,40.931195
0.333333,1,40.933078
0.333333,1,40.934967
0.333333,1,40.936848
0.333333,1,40.93875
0.333333,1,40.940871
0.333333,1,40.942809
0.333333,1,40.944686
0.333333,1,40.946571
0.333333,1,40.948528
0.333333,1,40.950473
0.333333,1,40.952567
0.333333,1,40.954499
0.333333,1,40.956408
0.333333,1,40.958289
0.333333,1,40.960274
0.333333,1,40.962171
0.333333,1,40.964215
0.333333,1,40.966104
0.333333,1,40.967963
0.333333,1,40.969891
0.333333,1,40.971864
0.333333,1,40.973793
0.333333,1,40.975885
0.333333,1,40.97784
0.333333,1,40.979734
0.333333,1,40.981716
0.333333,1,40.983608
0.333333,1,40.98553
0.333333,1,40.987649
0.333333,1,40.989519
0.333333,1,40.99143
0.333333,1,40.993304
0.333333,1,40.995318
0.333333,1,40.997226
0.333333,1,40.999327
0.333333,1,41.001257
0.333333,1,41.003226
0.333333,1,41.005214
0.333333,1,41.007261
0.333333,1,41.009145
0.333333,1,41.011257
0.333333,1,41.013142
0.333333,1,41.015082
0.333333,1,41.017038
0.333333,1,41.019028
0.333333,1,41.020975
0.333333,1,41.023083
0.333333,1,41.024969
0.333333,1,41.026885
0.333333,1,41.028783
0.333333,1,41.030769
0.333333,1,41.032675
0.333333,1,41.035418
0.333333,1,41.037309
0.333333,1,41.039236
0.333333,1,41.041143
0.333333,1,41.043084
0.333333,1,41.045014
0.333333,1,41.047074
0.333333,1,41.048987
0.333333,1,41.050922
0.333333,1,41.052835
0.333333,1,41.054862
0.333333,1,41.056796
0.333333,1,41.05883
0.333333,1,41.060767
0.333333,1,41.06274
0.333333,1,41.064675
0.333333,1,41.066637
0.333333,1,41.068558
0.333333,1,41.070662
0.333333,1,41.072579
0.333333,1,41.074532
0.333333,1,41.076562
0.333333,1,41.07862
0.333333,1,41.080516
0.333333,1,41.082574
0.333333,1,41.084465
0.333333,1,41.086462
0.333333,1,41.088371
0.333333,1,41.090358
0.333333,1,41.092246
0.333333,1,41.094321
0.333333,1,41.096199
