#{"t_start": 1674007728.5418468, "env_id": "WurtzDistill-v1"}
r,l,t
0.2,1,77.399441
0.2,1,77.400966
0.2,1,77.402493
0.2,1,77.404021
0.2,1,77.405545
0.2,1,77.407211
0.2,1,77.408738
0.2,1,77.410267
0.2,1,77.411822
0.2,1,77.413347
0.2,1,77.414871
0.2,1,77.416401
0.2,1,77.417928
0.2,1,77.419446
0.2,1,77.420979
0.2,1,77.422503
0.2,1,77.424035
0.2,1,77.425559
0.2,1,77.427082
0.2,1,77.428611
0.2,1,77.430288
0.2,1,77.431816
0.2,2,77.439799
0.2,1,77.446068
0.2,1,77.447647
0.2,1,77.449219
0.2,1,77.450744
0.2,1,77.452276
0.2,1,77.453806
0.2,1,77.455331
0.2,1,77.456895
0.2,1,77.458428
0.2,1,77.459993
0.2,1,77.46152
0.2,1,77.463047
0.2,1,77.464731
0.2,1,77.466259
0.2,1,77.467786
0.2,1,77.469311
0.2,1,77.470836
0.2,1,77.472365
0.2,1,77.473883
0.2,1,77.475406
0.2,1,77.476969
0.2,1,77.47849
0.2,1,77.480074
0.2,1,77.481598
0.2,1,77.48312
0.2,1,77.484663
0.2,1,77.486185
0.2,1,77.487702
0.2,1,77.489377
0.2,1,77.490901
0.2,1,77.492432
0.2,1,77.493954
0.2,1,77.495479
0.2,1,77.497039
0.2,1,77.498567
0.2,1,77.500096
0.2,1,77.501617
0.2,1,77.503138
0.2,1,77.504667
0.2,1,77.506187
0.2,1,77.507707
0.2,1,77.509241
0.2,1,77.510767
0.2,1,77.512479
0.2,1,77.514003
0.2,1,77.515524
0.2,1,77.517052
0.2,1,77.518578
0.2,1,77.520105
0.2,1,77.52163
0.2,1,77.523155
0.2,1,77.52468
0.2,1,77.526207
0.2,1,77.527741
0.2,1,77.529331
0.2,1,77.530861
0.2,2,77.538849
0.2,1,77.54038
0.2,1,77.542054
0.2,1,77.543575
0.2,1,77.545108
0.2,1,77.546629
0.2,1,77.548155
0.2,1,77.549678
0.2,1,77.551201
0.2,1,77.552755
0.2,2,77.560828
0.2,1,77.562356
0.2,1,77.563889
0.2,1,77.565412
0.2,1,77.566933
0.2,1,77.56846
0.2,1,77.569984
0.2,1,77.571662
0.2,1,77.57319
0.2,1,77.574714
0.2,1,77.576243
0.2,1,77.577767
0.2,1,77.579291
0.2,1,77.580821
0.2,1,77.582342
0.2,1,77.583868
0.2,1,77.58539
0.2,1,77.586912
0.2,1,77.588443
0.2,1,77.589967
0.2,1,77.59149
0.2,1,77.59302
0.2,1,77.594542
0.2,1,77.596223
0.2,1,77.597743
0.2,1,77.599265
0.2,1,77.600787
0.2,1,77.602312
0.2,1,77.603832
0.2,1,77.605351
0.2,1,77.606872
0.2,1,77.608392
0.2,1,77.61468
0.2,1,77.616263
0.2,1,77.617797
0.2,1,77.619325
0.2,1,77.620862
0.2,1,77.622557
0.2,1,77.624089
0.2,1,77.625612
0.2,1,77.627133
0.2,1,77.628659
0.2,1,77.630179
0.2,1,77.631704
0.2,1,77.633231
0.2,1,77.63475
0.2,1,77.636273
0.2,1,77.637796
0.2,1,77.639315
0.2,1,77.640845
0.2,1,77.642374
0.2,1,77.643903
0.2,1,77.645579
0.2,1,77.647098
0.2,1,77.648624
0.2,1,77.650144
0.2,1,77.65166
0.2,1,77.653186
0.2,1,77.65471
0.2,1,77.656239
0.2,1,77.65776
0.2,1,77.659279
0.2,1,77.6608
0.2,1,77.662322
0.2,1,77.663845
0.2,1,77.665369
0.2,1,77.666893
0.2,1,77.668426
0.2,1,77.670285
0.2,1,77.671805
0.2,1,77.673334
0.2,1,77.674846
0.2,1,77.676375
0.2,1,77.677892
0.2,1,77.679413
0.2,1,77.680939
0.2,1,77.682463
0.2,1,77.683994
0.2,1,77.685514
0.2,1,77.687038
0.2,1,77.688561
0.2,1,77.690085
0.2,1,77.691608
0.2,1,77.693285
0.2,1,77.694804
0.2,1,77.696327
0.2,1,77.697844
0.2,1,77.69936
0.2,1,77.700883
0.2,1,77.702399
0.2,1,77.703926
0.2,1,77.705449
0.2,1,77.706966
0.2,1,77.708497
0.2,1,77.710019
0.2,1,77.711544
0.2,1,77.713074
0.2,1,77.714597
0.2,1,77.716303
0.2,1,77.717819
0.2,1,77.719331
0.2,1,77.720858
0.2,1,77.722378
0.2,1,77.723903
0.2,1,77.725427
0.2,1,77.726947
0.2,1,77.728475
0.2,1,77.729996
0.2,1,77.731519
0.2,1,77.733044
0.2,1,77.734567
0.2,1,77.736093
0.2,1,77.737611
0.2,1,77.739132
0.2,1,77.740811
0.2,1,77.742333
0.2,1,77.743853
0.2,1,77.745377
0.2,1,77.746896
0.2,1,77.748428
0.2,1,77.749952
0.2,1,77.751473
0.2,1,77.752997
0.2,1,77.75452
0.2,1,77.756046
0.2,1,77.757565
0.2,1,77.75909
0.2,1,77.76062
0.2,1,77.762142
0.2,1,77.763814
0.2,1,77.765334
0.2,1,77.766851
0.2,1,77.773149
0.2,1,77.774724
0.2,1,77.776289
0.2,1,77.777817
0.2,1,77.779337
0.2,1,77.78087
0.2,1,77.782396
0.2,1,77.783925
0.2,1,77.785451
0.2,1,77.786975
0.2,1,77.788503
0.2,1,77.790028
0.2,1,77.791706
0.2,1,77.793235
0.2,1,77.794761
0.2,1,77.796294
0.2,1,77.797819
0.2,1,77.79934
0.2,1,77.800868
0.2,1,77.80239
0.2,1,77.803914
0.2,1,77.80544
0.2,1,77.80696
0.2,1,77.808487
0.2,1,77.81005
0.2,1,77.811576
0.2,1,77.813105
0.2,1,77.814774
0.2,1,77.8163
0.2,1,77.817815
0.2,1,77.819335
0.2,1,77.820861
0.2,1,77.822383
0.2,1,77.82391
0.2,1,77.825427
0.2,1,77.826944
0.2,1,77.828476
0.2,1,77.829997
0.2,1,77.831522
0.2,1,77.833055
0.2,1,77.834577
0.2,1,77.836118
0.2,1,77.837641
0.2,1,77.839315
0.2,1,77.840844
0.2,1,77.842374
0.2,1,77.843901
0.2,1,77.84542
0.2,1,77.846939
0.2,1,77.848471
0.2,1,77.849996
0.2,1,77.851515
0.2,1,77.853044
0.2,1,77.854569
0.2,1,77.8561
0.2,1,77.857622
0.2,1,77.859147
0.2,1,77.860677
0.2,1,77.862346
0.2,1,77.863871
0.2,1,77.865394
0.2,1,77.866914
0.2,1,77.868443
0.2,1,77.869969
0.2,1,77.871489
0.2,1,77.873014
0.2,1,77.874533
0.2,1,77.87606
0.2,1,77.877585
0.2,1,77.879103
0.2,1,77.880627
0.2,1,77.882153
0.2,1,77.883677
0.2,1,77.885392
0.2,1,77.88691
0.2,1,77.888434
0.2,1,77.88995
0.2,1,77.891465
0.2,1,77.892988
0.2,1,77.894508
0.2,1,77.896034
0.2,1,77.897554
0.2,1,77.899075
0.2,1,77.900599
0.2,1,77.902128
0.2,1,77.903645
0.2,1,77.90517
0.2,1,77.906686
0.2,1,77.908212
0.2,1,77.909878
0.2,1,77.911395
0.2,1,77.912917
0.2,1,77.914433
0.2,1,77.915958
0.2,1,77.917482
0.2,1,77.919005
0.2,1,77.920533
0.2,1,77.922059
0.2,1,77.923581
0.2,1,77.925118
0.2,1,77.931452
0.2,1,77.933063
0.2,1,77.934593
0.2,1,77.936299
0.2,1,77.937819
0.2,1,77.939338
0.2,1,77.940863
0.2,1,77.94239
0.2,1,77.943915
0.2,1,77.945437
0.2,1,77.946959
0.2,1,77.948537
0.2,1,77.950057
0.2,1,77.951576
0.2,1,77.95311
0.2,1,77.95463
0.2,1,77.956167
0.2,1,77.957695
0.2,1,77.959586
0.2,1,77.961117
0.2,1,77.962644
0.2,1,77.964166
0.2,1,77.965685
0.2,1,77.967209
0.2,1,77.968733
0.2,1,77.970256
0.2,1,77.971785
0.2,1,77.973309
0.2,1,77.97483
0.2,1,77.976365
0.2,1,77.977885
0.2,1,77.979425
0.2,1,77.980968
0.2,1,77.982486
0.2,1,77.984165
0.2,1,77.985684
0.2,1,77.987207
0.2,1,77.988732
0.2,1,77.990255
0.2,1,77.991831
0.2,1,77.99337
0.2,1,77.99489
0.2,1,77.996416
0.2,1,77.997945
0.2,1,77.999468
0.2,1,78.000996
0.2,1,78.002516
0.2,1,78.004042
0.2,1,78.005563
0.2,1,78.007229
0.2,1,78.008755
0.2,1,78.010275
0.2,1,78.0118
0.2,1,78.013319
0.2,1,78.014845
0.2,1,78.016376
0.2,1,78.017899
0.2,1,78.019421
0.2,1,78.02095
0.2,1,78.022472
0.2,1,78.023999
0.2,1,78.02552
0.2,1,78.02704
0.2,1,78.02859
0.2,1,78.030262
0.2,1,78.031789
0.2,1,78.03331
0.2,1,78.034826
0.2,1,78.036354
0.2,1,78.037876
0.2,1,78.039402
0.2,1,78.040929
0.2,1,78.042452
0.2,1,78.043984
0.2,1,78.045504
0.2,1,78.047029
0.2,1,78.048554
0.2,1,78.050081
0.2,1,78.051603
0.2,1,78.053165
0.2,1,78.054839
0.2,1,78.056375
0.2,1,78.057898
0.2,1,78.059423
0.2,1,78.060951
0.2,1,78.062474
0.2,1,78.064004
0.2,1,78.065526
0.2,1,78.067051
0.2,1,78.068583
0.2,1,78.070109
0.2,1,78.071629
0.2,1,78.073154
0.2,1,78.074675
0.2,1,78.076204
0.2,1,78.077881
0.2,1,78.079398
0.2,1,78.080928
0.2,1,78.082449
0.2,1,78.083978
0.2,1,78.090222
0.2,1,78.091815
0.2,1,78.093342
0.2,1,78.094865
0.2,1,78.096396
0.2,1,78.097928
0.2,1,78.099452
0.2,1,78.100987
0.2,1,78.102519
0.2,1,78.104052
0.2,1,78.10573
0.2,1,78.107248
0.2,1,78.108774
0.2,1,78.110297
0.2,1,78.111819
0.2,1,78.113347
0.2,1,78.114871
0.2,1,78.116398
0.2,1,78.117923
0.2,1,78.119447
0.2,1,78.120977
0.2,1,78.122504
0.2,1,78.124045
0.2,1,78.125572
0.2,1,78.127094
0.2,1,78.128768
0.2,1,78.13029
0.2,1,78.131815
0.2,1,78.133339
0.2,1,78.134859
0.2,1,78.136388
0.2,1,78.137913
0.2,1,78.139434
0.2,1,78.140965
0.2,1,78.142494
0.2,1,78.144029
0.2,1,78.145555
0.2,1,78.14708
0.2,1,78.148611
0.2,1,78.150138
0.2,1,78.151821
0.2,1,78.153342
0.2,1,78.154864
0.2,1,78.156391
0.2,1,78.157932
0.2,1,78.159455
0.2,1,78.160985
0.2,1,78.162503
0.2,1,78.164036
0.2,1,78.165563
0.2,1,78.167084
0.2,1,78.168609
0.2,1,78.170135
0.2,1,78.17166
0.2,1,78.173186
0.2,1,78.174708
0.2,1,78.176383
0.2,1,78.1779
0.2,1,78.179418
0.2,1,78.180942
0.2,1,78.182466
0.2,1,78.183992
0.2,1,78.185516
0.2,1,78.187034
0.2,1,78.188566
0.2,1,78.19009
0.2,1,78.191616
0.2,1,78.193185
0.2,1,78.194711
0.2,1,78.19624
0.2,1,78.197765
0.2,1,78.199435
0.2,1,78.20096
0.2,1,78.202483
0.2,1,78.204011
0.2,1,78.205533
0.2,1,78.207052
0.2,1,78.208578
0.2,1,78.210102
0.2,1,78.211624
0.2,1,78.213157
0.2,1,78.214681
0.2,1,78.216208
0.2,1,78.217727
0.2,1,78.219254
0.2,1,78.220781
0.2,1,78.222462
0.2,1,78.22399
0.2,1,78.225506
0.2,1,78.227028
0.2,1,78.228546
0.2,1,78.230075
0.2,1,78.231595
0.2,1,78.233122
0.2,1,78.234648
0.2,1,78.236173
0.2,1,78.237695
0.2,1,78.239218
0.2,1,78.240775
0.2,1,78.242296
0.2,1,78.248982
0.2,1,78.250554
0.2,1,78.252084
0.2,1,78.253609
0.2,1,78.255128
0.2,1,78.256659
0.2,1,78.258182
0.2,1,78.259703
0.2,1,78.261232
0.2,1,78.262753
0.2,1,78.264282
0.2,1,78.265805
0.2,1,78.267324
0.2,1,78.268854
0.2,1,78.270377
0.2,1,78.271912
0.2,1,78.273575
0.2,1,78.275088
0.2,1,78.276607
0.2,1,78.278128
0.2,1,78.27965
0.2,1,78.281176
0.2,1,78.282699
0.2,1,78.284225
0.2,1,78.285745
0.2,1,78.287264
0.2,1,78.288789
0.2,1,78.290312
0.2,1,78.29184
0.2,2,78.299919
0.2,1,78.301449
0.2,1,78.30313
0.2,1,78.304662
0.2,1,78.306185
0.2,1,78.307701
0.2,1,78.309231
0.2,1,78.310753
0.2,1,78.312279
0.2,1,78.313803
0.2,1,78.315326
0.2,1,78.316859
0.2,1,78.318379
0.2,1,78.319909
0.2,1,78.321429
0.2,1,78.322948
0.2,1,78.324475
0.2,1,78.326142
0.2,1,78.327663
0.2,1,78.329213
0.2,1,78.330732
0.2,1,78.332259
0.2,1,78.333782
0.2,1,78.335303
0.2,1,78.336831
0.2,1,78.338353
0.2,1,78.339885
0.2,1,78.341408
0.2,1,78.342927
0.2,1,78.344458
0.2,1,78.345982
0.2,1,78.347504
0.2,1,78.34918
0.2,1,78.350708
0.2,1,78.352233
0.2,1,78.353755
0.2,1,78.355277
0.2,1,78.356803
0.2,1,78.358326
0.2,1,78.359852
0.2,1,78.361371
0.2,1,78.362891
0.2,1,78.364425
0.2,1,78.365949
0.2,1,78.36747
0.2,1,78.368997
0.2,1,78.370517
0.2,1,78.372045
0.2,1,78.37372
0.2,1,78.375242
0.2,1,78.376763
0.2,1,78.378288
0.2,1,78.379813
0.2,1,78.381338
0.2,1,78.382863
0.2,1,78.384388
0.2,2,78.392456
0.2,1,78.393983
0.2,1,78.395503
0.2,1,78.397033
0.2,1,78.398557
0.2,1,78.400084
0.2,1,78.401608
0.2,1,78.403282
0.2,1,78.40481
0.2,1,78.406333
0.2,1,78.407859
0.2,1,78.409381
0.2,1,78.410907
0.2,1,78.417159
0.2,1,78.418733
0.2,1,78.420319
0.2,1,78.421847
0.2,1,78.42337
0.2,1,78.424904
0.2,1,78.426434
0.2,2,78.43661
0.2,1,78.438313
0.2,1,78.439847
0.2,1,78.441371
0.2,1,78.442894
0.2,1,78.444459
0.2,1,78.445983
0.2,1,78.447504
0.2,1,78.449029
0.2,1,78.450549
0.2,1,78.452072
0.2,1,78.453598
0.2,1,78.455121
0.2,1,78.456647
0.2,1,78.458169
0.2,1,78.459692
0.2,1,78.461218
0.2,1,78.46289
0.2,1,78.464421
0.2,1,78.465937
0.2,1,78.467458
0.2,1,78.468985
0.2,1,78.4705
0.2,1,78.472025
0.2,1,78.473548
0.2,1,78.47507
0.2,1,78.476593
0.2,1,78.478118
0.2,1,78.479637
0.2,2,78.487689
0.2,1,78.489225
0.2,1,78.490751
0.2,1,78.492434
0.2,1,78.49396
0.2,2,78.501962
0.2,1,78.503485
0.2,1,78.505015
0.2,1,78.506543
0.2,1,78.50807
0.2,1,78.509593
0.2,1,78.511117
0.2,1,78.51265
0.2,1,78.514174
0.2,1,78.515698
0.2,1,78.517223
0.2,1,78.518742
0.2,1,78.520262
0.2,1,78.521933
0.2,1,78.523451
0.2,1,78.524976
0.2,1,78.526496
0.2,1,78.52802
0.2,1,78.529545
0.2,1,78.531062
0.2,1,78.532588
0.2,1,78.534108
0.2,1,78.535626
0.2,1,78.537158
0.2,1,78.538679
0.2,1,78.540211
0.2,1,78.541731
0.2,1,78.543256
0.2,1,78.544935
0.2,1,78.546453
0.2,1,78.547978
0.2,1,78.549497
0.2,1,78.551018
0.2,1,78.55259
0.2,1,78.554123
0.2,1,78.555641
0.2,1,78.55717
0.2,1,78.55869
0.2,1,78.560222
0.2,1,78.561745
0.2,1,78.563263
0.2,1,78.564789
0.2,1,78.56631
0.2,1,78.567842
0.2,1,78.569698
0.2,1,78.571213
0.2,1,78.572733
0.2,1,78.574253
0.2,1,78.575779
0.2,1,78.577302
0.2,1,78.578824
0.2,1,78.580351
0.2,1,78.581874
0.2,1,78.583398
0.2,1,78.584927
0.2,1,78.586448
0.2,1,78.592747
0.2,1,78.594319
0.2,1,78.596027
0.2,1,78.597554
0.2,1,78.599076
0.2,1,78.600605
0.2,1,78.602125
0.2,1,78.603648
0.2,1,78.60517
0.2,1,78.606691
0.2,1,78.608219
0.2,1,78.609742
0.2,1,78.611266
0.2,1,78.61283
0.2,1,78.614353
0.2,1,78.615879
0.2,1,78.617404
0.2,1,78.619083
0.2,1,78.620612
0.2,1,78.622134
0.2,2,78.630133
0.2,1,78.631652
0.2,1,78.633184
0.2,1,78.634704
0.2,1,78.636237
0.2,1,78.637765
0.2,1,78.639287
0.2,1,78.640816
0.2,1,78.642343
0.2,1,78.643874
0.2,1,78.645397
0.2,1,80.060766
0.2,1,80.062585
0.2,1,80.064113
0.2,1,80.065631
0.2,1,80.067144
0.2,1,80.068663
0.2,1,80.070184
0.2,1,80.071696
0.2,1,80.073216
0.2,1,80.07473
0.2,1,80.076301
0.2,1,80.077813
0.2,1,80.079324
0.2,1,80.08084
0.2,1,80.082356
0.2,1,80.083874
0.2,1,80.085391
0.2,1,80.087116
0.2,1,80.088645
0.2,1,80.09016
0.2,1,80.091678
0.2,1,80.093232
0.2,1,80.094749
0.2,1,80.096314
0.2,1,80.097829
0.2,1,80.099347
0.2,1,80.100876
0.2,1,80.102394
0.2,1,80.103922
0.2,1,80.105444
0.2,1,80.10696
0.2,1,80.108487
0.2,1,80.110148
0.2,1,80.11166
0.2,1,80.11318
0.2,1,80.114701
0.2,1,80.116225
0.2,1,80.117739
0.2,1,80.119252
0.2,1,80.120776
0.2,1,80.122292
0.2,1,80.123808
0.2,1,80.125321
0.2,1,80.126829
0.2,1,80.128344
0.2,1,80.129853
0.2,1,80.131369
0.2,1,80.133045
0.2,1,80.134564
0.2,1,80.136078
0.2,1,80.137589
0.2,1,80.139097
0.2,1,80.14062
0.2,1,80.142139
0.2,1,80.143655
0.2,1,80.145178
0.2,1,80.146691
0.2,1,80.148211
0.2,1,80.149724
0.2,1,80.151237
0.2,1,80.152757
0.2,1,80.154271
0.2,1,80.15579
0.2,1,80.157452
0.2,1,80.158966
0.2,1,80.160482
0.2,1,80.161999
0.2,1,80.163512
0.2,1,80.169981
0.2,1,80.171553
0.2,1,80.173145
0.2,1,80.174675
0.2,1,80.176202
0.2,1,80.177725
0.2,1,80.179244
0.2,1,80.18077
0.2,1,80.182289
0.2,1,80.183986
0.2,1,80.185506
0.2,1,80.18702
0.2,1,80.188542
0.2,1,80.190052
0.2,1,80.191568
0.2,1,80.193085
0.2,1,80.194607
0.2,1,80.196173
0.2,1,80.19769
0.2,1,80.199199
0.2,1,80.200724
0.2,1,80.202239
0.2,1,80.203758
0.2,1,80.205277
0.2,1,80.206791
0.2,1,80.208471
0.2,1,80.209988
0.2,1,80.211502
0.2,1,80.213022
0.2,1,80.214539
0.2,1,80.216067
0.2,1,80.217585
0.2,1,80.219102
0.2,1,80.220623
0.2,1,80.222142
0.2,1,80.223655
0.2,1,80.22518
0.2,1,80.226695
0.2,1,80.22822
0.2,1,80.22974
0.2,1,80.231407
0.2,1,80.232929
0.2,1,80.23445
0.2,1,80.235976
0.2,1,80.237489
0.2,1,80.239007
0.2,1,80.240526
0.2,1,80.242044
0.2,1,80.243561
0.2,1,80.245079
0.2,1,80.246598
0.2,1,80.248123
0.2,1,80.249643
0.2,1,80.251158
0.2,1,80.252677
0.2,1,80.254354
0.2,1,80.255881
0.2,1,80.257399
0.2,1,80.258915
0.2,1,80.260441
0.2,1,80.261959
0.2,1,80.263477
0.2,1,80.264999
0.2,1,80.266516
0.2,1,80.268037
0.2,1,80.269557
0.2,1,80.271074
0.2,1,80.272586
0.2,1,80.274106
0.2,1,80.275619
0.2,1,80.277145
0.2,1,80.278985
0.2,1,80.280514
0.2,1,80.282026
0.2,1,80.283538
0.2,1,80.285061
0.2,1,80.286576
0.2,1,80.288093
0.2,1,80.289606
0.2,1,80.29112
0.2,1,80.292639
0.2,1,80.294154
0.2,1,80.295672
0.2,1,80.297197
0.2,1,80.298712
0.2,1,80.30027
0.2,1,80.301928
0.2,1,80.303443
0.2,1,80.304965
0.2,1,80.306477
0.2,1,80.308
0.2,1,80.309532
0.2,1,80.311049
0.2,1,80.312572
0.2,1,80.314085
0.2,1,80.315603
0.2,1,80.317125
0.2,1,80.318644
0.2,1,80.320163
0.2,1,80.321676
0.2,1,80.3283
0.2,1,80.329875
0.2,1,80.331397
0.2,1,80.332966
0.2,1,80.334492
0.2,1,80.336023
0.2,1,80.337541
0.2,1,80.339061
0.2,1,80.340632
0.2,1,80.342151
0.2,1,80.34367
0.2,1,80.345226
0.2,1,80.346742
0.2,1,80.348267
0.2,1,80.349782
0.2,1,80.351298
0.2,1,80.352957
0.2,1,80.354468
0.2,1,80.355991
0.2,1,80.357507
0.2,1,80.359025
0.2,1,80.360547
0.2,1,80.362064
0.2,1,80.363583
0.2,1,80.365106
0.2,1,80.366623
0.2,1,80.368141
0.2,1,80.369658
0.2,1,80.371174
0.2,1,80.372704
0.2,1,80.374219
0.2,1,80.375887
0.2,1,80.377402
0.2,1,80.378917
0.2,1,80.380439
0.2,1,80.381957
0.2,1,80.383466
0.2,1,80.38499
0.2,1,80.386504
0.2,1,80.388023
0.2,1,80.389536
0.2,1,80.391051
0.2,1,80.392573
0.2,1,80.394085
0.2,1,80.395598
0.2,1,80.39712
0.2,1,80.398776
0.2,1,80.400296
0.2,1,80.401812
0.2,1,80.403327
0.2,1,80.404846
0.2,1,80.406361
0.2,1,80.407884
0.2,1,80.4094
0.2,1,80.410913
0.2,1,80.412438
0.2,1,80.413956
0.2,1,80.415465
0.2,1,80.416987
0.2,1,80.418505
0.2,1,80.420025
0.2,1,80.421687
0.2,1,80.423198
0.2,1,80.424718
0.2,1,80.426234
0.2,1,80.427756
0.2,1,80.429302
0.2,1,80.430816
0.2,1,80.432341
0.2,1,80.433859
0.2,1,80.435367
0.2,1,80.436889
0.2,1,80.438409
0.2,1,80.439927
0.2,1,80.441441
0.2,1,80.442953
0.2,1,80.444473
0.2,1,80.446138
0.2,1,80.44765
0.2,1,80.449169
0.2,1,80.450681
0.2,1,80.452204
0.2,1,80.453718
0.2,1,80.45523
0.2,1,80.456753
0.2,1,80.458272
0.2,1,80.45979
0.2,1,80.461306
0.2,1,80.462818
0.2,1,80.464339
0.2,1,80.465852
0.2,1,80.467364
0.2,1,80.469031
0.2,1,80.470543
0.2,1,80.472063
0.2,1,80.473577
0.2,1,80.47509
0.2,1,80.476608
0.2,1,80.478118
0.2,1,80.47963
0.2,1,80.486069
0.2,1,80.48764
0.2,1,80.489165
0.2,1,80.490685
0.2,1,80.492239
0.2,1,80.493757
0.2,1,80.495447
0.2,1,80.496969
0.2,1,80.49848
0.2,1,80.499999
0.2,1,80.50151
0.2,1,80.503021
0.2,1,80.504538
0.2,1,80.506051
0.2,1,80.50756
0.2,1,80.50908
0.2,1,80.510593
0.2,1,80.512106
0.2,1,80.513617
0.2,1,80.515128
0.2,1,80.516691
0.2,1,80.518201
0.2,1,80.519861
0.2,1,80.521368
0.2,1,80.522871
0.2,1,80.524389
0.2,1,80.525895
0.2,1,80.527408
0.2,1,80.528929
0.2,1,80.53044
0.2,1,80.531955
0.2,1,80.533466
0.2,1,80.534978
0.2,1,80.536493
0.2,1,80.538005
0.2,1,80.539513
0.2,1,80.541033
0.2,1,80.5427
0.2,1,80.544218
0.2,1,80.545731
0.2,1,80.547244
0.2,1,80.548763
0.2,1,80.550275
0.2,1,80.551799
0.2,1,80.553331
0.2,1,80.554853
0.2,1,80.556376
0.2,1,80.55789
0.2,1,80.559404
0.2,1,80.560919
0.2,1,80.562435
0.2,1,80.56396
0.2,1,80.565828
0.2,1,80.567342
0.2,1,80.568858
0.2,1,80.570368
0.2,1,80.571883
0.2,1,80.573399
0.2,1,80.574917
0.2,1,80.576435
0.2,1,80.577945
0.2,1,80.579456
0.2,1,80.580974
0.2,1,80.582486
0.2,1,80.584006
0.2,1,80.585519
0.2,1,80.587032
0.2,1,80.588551
0.2,1,80.590208
0.2,1,80.591722
0.2,1,80.593231
0.2,1,80.594741
0.2,1,80.596264
0.2,1,80.597777
0.2,1,80.599284
0.2,1,80.6008
0.2,1,80.60231
0.2,1,80.603831
0.2,1,80.60534
0.2,1,80.606852
0.2,1,80.608374
0.2,1,80.609888
0.2,1,80.611399
0.2,1,80.613054
0.2,1,80.614566
0.2,1,80.616082
0.2,1,80.617596
0.2,1,80.619105
0.2,1,80.620625
0.2,1,80.622142
0.2,1,80.623659
0.2,1,80.625179
0.2,1,80.626693
0.2,1,80.62821
0.2,1,80.629722
0.2,1,80.631238
0.2,1,80.632755
0.2,1,80.634266
0.2,1,80.635932
0.2,1,80.637448
0.2,1,80.643903
0.2,1,80.645475
0.2,1,80.646996
0.2,1,80.648521
0.2,1,80.650035
0.2,1,80.65155
0.2,1,80.653072
0.2,1,80.654585
0.2,2,80.662613
0.2,1,80.66414
0.2,1,80.665655
0.2,1,80.66717
0.2,1,80.668695
0.2,1,80.670366
0.2,1,80.671884
0.2,1,80.6734
0.2,1,80.674912
0.2,1,80.676436
0.2,1,80.677947
0.2,1,80.679456
0.2,1,80.680974
0.2,1,80.682491
0.2,1,80.684011
0.2,1,80.685526
0.2,1,80.687043
0.2,1,80.688561
0.2,1,80.690075
0.2,1,80.691582
0.2,1,80.693103
0.2,1,80.694767
0.2,1,80.696285
0.2,1,80.697792
0.2,1,80.699302
0.2,1,80.700817
0.2,1,80.702329
0.2,1,80.703853
0.2,1,80.705367
0.2,1,80.706882
0.2,1,80.7084
0.2,1,80.709912
0.2,1,80.711423
0.2,1,80.712942
0.2,1,80.714453
0.2,1,80.715971
0.2,1,80.717632
0.2,1,80.719142
0.2,1,80.720659
0.2,1,80.722167
0.2,1,80.72375
0.2,1,80.725283
0.2,1,80.726801
0.2,1,80.728323
0.2,1,80.729839
0.2,1,80.731351
0.2,1,80.73287
0.2,1,80.734511
0.2,1,80.736187
0.2,1,80.73772
0.2,1,80.739232
0.2,1,80.740938
0.2,1,80.742454
0.2,1,80.743974
0.2,1,80.745503
0.2,1,80.747127
0.2,1,80.748708
0.2,1,80.750235
0.2,1,80.751801
0.2,1,80.753314
0.2,1,80.754831
0.2,1,80.756386
0.2,1,80.757901
0.2,1,80.759411
0.2,1,80.760932
0.2,1,80.762446
0.2,1,80.764004
0.2,1,80.765673
0.2,1,80.767181
0.2,1,80.768704
0.2,1,80.770214
0.2,1,80.771751
0.2,1,80.773282
0.2,1,80.774794
0.2,1,80.776351
0.2,1,80.777866
0.2,1,80.779376
0.2,1,80.780893
0.2,1,80.78241
0.2,1,80.783979
0.2,1,80.785494
0.2,1,80.787006
0.2,1,80.788677
0.2,1,80.79019
0.2,1,80.791698
0.2,1,80.793247
0.2,1,80.794756
0.2,1,80.79631
0.2,1,80.797822
0.2,1,80.799334
0.2,1,80.800859
0.2,1,80.807351
0.2,1,80.808935
0.2,1,80.810459
0.2,1,80.811986
0.2,1,80.813507
0.2,1,80.815199
0.2,1,80.81672
0.2,1,80.818238
0.2,1,80.819756
0.2,1,80.82129
0.2,1,80.822806
0.2,1,80.824326
0.2,1,80.825834
0.2,1,80.827344
0.2,1,80.828863
0.2,1,80.830376
0.2,1,80.831895
0.2,1,80.833409
0.2,1,80.834921
0.2,1,80.836439
0.2,1,80.837956
0.2,1,80.839617
0.2,1,80.841133
0.2,1,80.842645
0.2,1,80.844172
0.2,1,80.845689
0.2,1,80.847194
0.2,1,80.848711
0.2,1,80.850222
0.2,1,80.851736
0.2,1,80.853251
0.2,1,80.854758
0.2,1,80.856277
0.2,1,80.857784
0.2,1,80.859296
0.2,1,80.860811
0.2,1,80.862645
0.2,1,80.864158
0.2,1,80.865669
0.2,1,80.867182
0.2,1,80.868698
0.2,1,80.870208
0.2,1,80.871724
0.2,1,80.873235
0.2,1,80.874748
0.2,1,80.876262
0.2,1,80.877781
0.2,1,80.879296
0.2,1,80.880814
0.2,1,80.882328
0.2,1,80.883843
0.2,1,80.885513
0.2,1,80.887018
0.2,1,80.888532
0.2,1,80.890036
