#{"t_start": 1635719273.7741396, "env_id": "WurtzReact-v1"}
r,l,t
0.721709,20,2089.465991
0.721417,20,2091.36058
0.721313,20,2093.261972
0.721031,20,2095.155891
0.720691,20,2097.054559
0.720319,20,2098.965792
0.720395,20,2100.862114
0.720394,20,2102.785657
0.720034,20,2104.701046
0.719768,20,2106.597535
0.719543,20,2108.510681
0.719516,20,2110.426553
0.71946,20,2112.324047
0.719052,20,2114.237022
0.718738,20,2116.149367
0.718555,20,2118.045661
0.71856,20,2119.947311
0.718188,20,2121.846744
0.717993,20,2123.736603
0.717659,20,2125.628362
0.717307,20,2127.550247
0.717089,20,2129.442333
0.717284,20,2131.345981
0.71725,20,2133.246645
0.717043,20,2135.145177
0.716708,20,2137.043391
0.716585,20,2138.981051
0.7164,20,2140.87232
0.716145,20,2142.769017
0.716079,20,2144.679694
0.716167,20,2146.573808
0.715962,20,2148.471744
0.715908,20,2150.404087
0.715685,20,2152.302808
0.7157,20,2154.208073
0.715746,20,2156.119461
0.71551,20,2158.013327
0.715597,20,2159.919392
0.715513,20,2161.835877
0.715401,20,2163.754948
0.715371,20,2165.648997
0.715504,20,2167.558697
0.715592,20,2169.440878
0.71571,20,2171.340263
0.715546,20,2173.237395
0.715215,20,2175.154604
0.715144,20,2177.046697
0.715087,20,2178.962036
0.71503,20,2180.859385
0.714774,20,2182.76292
0.714765,20,2184.676944
0.714386,20,2186.584007
0.714092,20,2188.520408
0.713757,20,2190.420598
0.713416,20,2192.320797
0.713141,20,2194.219773
0.712786,20,2196.109195
0.712538,20,2198.020245
0.712195,20,2199.950036
0.711992,20,2201.83752
0.711873,20,2203.743898
0.711497,20,2205.649902
0.711279,20,2207.546955
0.710927,20,2209.442841
0.710708,20,2211.367634
0.710377,20,2213.261211
0.710067,20,2215.174666
0.709705,20,2217.090646
0.709442,20,2218.98101
0.709218,20,2220.880984
0.709027,20,2222.800087
0.708801,20,2224.709529
0.708732,20,2226.61156
0.708643,20,2228.523963
0.708466,20,2230.410449
0.708177,20,2232.319935
0.707874,20,2234.231106
0.707785,20,2236.141809
0.707733,20,2238.056289
0.707723,20,2239.958276
0.707906,20,2241.855284
0.707826,20,2243.757763
0.7075,20,2245.67541
0.70718,20,2247.5719
0.706913,20,2249.489939
0.70675,20,2251.391583
0.7064,20,2253.279122
0.70625,20,2255.173575
0.706247,20,2257.068439
0.705888,20,2258.960165
0.705622,20,2260.88881
0.705305,20,2262.792663
0.704969,20,2264.678944
0.70465,20,2266.582042
0.704396,20,2268.480662
0.70443,20,2270.375287
0.704658,20,2272.290301
0.704502,20,2274.196654
0.704248,20,2276.091767
0.704432,20,2278.000938
0.704565,20,2279.908454
0.704303,20,2281.807918
0.704134,20,2283.72005
0.704507,20,2285.635721
0.70475,20,2287.52711
0.704592,20,2289.435237
0.704286,20,2291.321135
0.704069,20,2293.207899
0.703819,20,2295.107916
0.70355,20,2297.023891
0.703484,20,2298.916826
0.703453,20,2300.822671
0.703363,20,2302.714661
0.703491,20,2304.616627
0.703181,20,2306.511769
0.703234,20,2308.396815
0.703012,20,2310.311286
0.702822,20,2312.221959
0.702697,20,2314.116069
0.702387,20,2316.011747
0.702138,20,2317.932567
0.70181,20,2319.823738
0.701737,20,2321.741826
0.701898,20,2323.638458
0.701619,20,2325.527839
0.701511,20,2327.421008
0.701505,20,2329.336412
0.701357,20,2331.222556
0.701016,20,2333.144177
0.701017,20,2335.054762
0.700773,20,2336.939845
0.700766,20,2338.844915
0.700684,20,2340.754164
0.700535,20,2342.641663
0.700363,20,2344.551997
0.700135,20,2346.475773
0.699981,20,2348.365033
0.700041,20,2350.27274
0.700091,20,2352.191402
0.699892,20,2354.08339
0.6997,20,2355.990773
0.699412,20,2357.92115
0.699334,20,2359.813178
0.699045,20,2361.720167
0.699073,20,2363.622142
0.699238,20,2365.520261
0.699106,20,2367.421408
0.698983,20,2369.333107
